,Infected_16h_1,Infected_16h_2,Infected_16h_3,Infected_16h_4,Infected_24h_1,Infected_24h_2,Infected_24h_3,Infected_24h_4,Infected_8h_1,Infected_8h_2,Infected_8h_3,Infected_8h_4,Infected_Total_24h_1,Infected_Total_24h_2,Infected_Total_8h_1,Infected_Total_8h_2,Mock_16h_1,Mock_16h_2,Mock_16h_3,Mock_16h_4,Mock_24h_1,Mock_24h_2,Mock_24h_3,Mock_24h_4,Mock_8h_1,Mock_8h_2,Mock_8h_3,Mock_8h_4,Mock_Total_24h_1,Mock_Total_24h_2,Mock_Total_8h_1,Mock_Total_8h_2,UniProt,Protein,id,Total missingness,Mock_8h missingness,Mock_16h missingness,Mock_24h missingness,Infected_8h missingness,Infected_16h missingness,Infected_24h missingness,missing_check,Infected_8h/Mock_8h,Infected_8h/Mock_8h_pval,Infected_8h/Mock_8h_adj-p,Infected_16h/Mock_16h,Infected_16h/Mock_16h_pval,Infected_16h/Mock_16h_adj-p,Infected_24h/Mock_24h,Infected_24h/Mock_24h_pval,Infected_24h/Mock_24h_adj-p,Infected_16h/Infected_8h,Infected_16h/Infected_8h_pval,Infected_16h/Infected_8h_adj-p,Infected_24h/Infected_8h,Infected_24h/Infected_8h_pval,Infected_24h/Infected_8h_adj-p,Infected_24h/Infected_16h,Infected_24h/Infected_16h_pval,Infected_24h/Infected_16h_adj-p,Type,Experiment,Residue,Site,site_number
10,16.845569902529416,16.842141245020716,16.855090407083313,16.799595474786862,16.860204016623115,16.856888032811817,16.906698482297863,16.89556766769906,16.796534358863216,16.793456685425518,16.86991922430901,16.836477045757558,16.838730231160014,16.90759726830536,16.789443645298014,16.82302848040451,16.834105674344613,16.886373971998015,16.81161423752236,16.834569958339962,16.892661959194413,16.910665015037615,16.89266437039331,16.81522311861731,16.821088348991516,16.887560861125912,16.84063002990881,16.86920005525041,16.846985498097816,16.934354485582258,16.818654615177813,16.84386832530411,A0FGR8,ESYT2_HUMAN,A0FGR8,0,0,0,0,0,0,0,0,-0.03052299523033497,0.23984832573908882,0.49820584703360576,-0.006066703196157874,0.7725124265753335,0.8811611927296125,0.0020359340472992926,0.9369792575936315,0.961440878712675,0.011502428766252848,0.6186944708147187,0.8436874659456985,0.05574272126913726,0.04477526044601236,0.14091607941234194,0.044240292502884415,0.04530943032355384,0.17246501868557307,global,PTM,GLB,A0FGR8@GLB,0.0
11,12.404372570796037,12.489174302486836,12.473680907584603,12.448769341427353,12.499216920700539,12.556432098651838,12.540071964989954,12.619864929125951,12.489621693765338,12.57928360322684,12.570927667978202,12.56000485662335,12.661391912665236,12.529611162487951,12.475384023431536,12.517651848519302,12.380013105031336,12.427903516705937,12.41715537269035,12.451568163682852,12.396674372195635,12.522414026503737,12.3875331882342,12.473400835029905,12.458341370191638,12.594237564151035,12.3884331648659,12.4662747521741,12.523706906681438,12.524944987293752,12.425521780646735,12.4762336171709,A0JNW5,BLT3B_HUMAN,A0JNW5,0,0,0,0,0,0,0,0,0.07313774255276329,0.17467172450713409,0.4136624872849196,0.034839241046086045,0.19302913255700763,0.4013101200639969,0.10889087287619859,0.03708421381969922,0.10351193463972666,-0.09596017482472519,0.013238968019951562,0.11561236937543287,0.00393702296863907,0.9071907162141308,0.9525597308736459,0.09989719779336426,0.018469820325081165,0.09819056216697629,global,PTM,GLB,A0JNW5@GLB,0.0
12,12.905713626157612,12.802066910402411,12.795549188630114,12.608789954089863,12.899837910364615,12.865343059625912,12.890993969912563,12.84856536160146,12.770178770451112,12.752396560043914,12.812647960277411,12.762306019265358,12.673005261725711,12.797554259684558,12.492669530799313,12.518628519438009,12.466155793769714,12.593541004619313,12.52416210936566,12.728019190167162,12.596425791577113,12.643880126930613,12.75530884687481,12.615672201591211,12.556210314167012,12.62266416087631,12.621820198917911,12.510579028292112,12.598325473963213,12.72270736378586,12.38907835770411,12.703168945171411,A0PJW6,TM223_HUMAN,A0PJW6,0,0,0,0,0,0,0,0,0.19656390194611362,0.0006424363097846722,0.028121403015125637,0.20006039533953768,0.05392368018906802,0.19320160215614943,0.223363333632701,0.000991051411423218,0.009905405601802163,0.003647592310553449,0.9558544139207542,0.982720394442833,0.10180274786668875,0.0012117263312836522,0.013171665576528506,0.0981551555561353,0.16970977439441534,0.36939822151119744,global,PTM,GLB,A0PJW6@GLB,0.0
13,15.879750012866324,15.941895041186426,15.963825773425246,15.944511280962097,15.937152483940428,15.972524356816226,15.997485023941895,16.007165751738093,15.96959233581393,15.915491926318028,15.938378678343447,15.943989717480793,16.085994014468227,15.998238718763993,15.930247824547228,15.932720873508645,15.935627643608825,16.005171488610927,15.959600269851194,15.933517001270996,15.962381127854727,15.949731185352627,15.936888963938742,15.983910092670149,15.971612411356126,15.940068323383024,15.897911282489943,15.873814500995046,16.092913918631126,15.996752230797092,15.991029931878627,15.954692875069247,A1A4S6,RHG10_HUMAN,A1A4S6,0,0,0,0,0,0,0,0,0.02101153493301311,0.4228955657263062,0.6710466209423429,-0.025983573725465448,0.3333876586056207,0.546714392214237,0.020354061655101674,0.3147418671748101,0.4618701920675758,-0.00936763737902524,0.6763973593467124,0.8742013676466005,0.036718739620116736,0.10387917572773928,0.24659644327858435,0.046086376999141976,0.10346381202434604,0.2775438979090674,global,PTM,GLB,A1A4S6@GLB,0.0
14,16.499919013561165,16.435861010196664,16.432053662297154,16.342518807763405,16.528965762350268,16.425522856968467,16.568492606459905,16.523849346636403,16.466302658855067,16.367267657831068,16.480379786632255,16.4316469090606,16.510420156961466,16.4980143289727,16.355143070284367,16.375705210950752,16.557005552295564,16.49729863774627,16.431649942040604,16.515152213976403,16.544548198542067,16.45783138394677,16.576664866735552,16.466598838083556,16.471502763282565,16.476464116176665,16.48358431694375,16.47589831512295,16.535752262590666,16.5394484402903,16.490236390302766,16.462716143985052,A1L0T0,HACL2_HUMAN,A1L0T0,0,0,0,0,0,0,0,0,-0.040463124786736415,0.16141897576664585,0.39783379614551884,-0.07268846306011412,0.1307802359054787,0.31686961324598273,0.00029682127677688186,0.9946112924375139,0.9967577491695053,-0.008811129640150739,0.8370195224587467,0.9447971171446639,0.07530839000901324,0.10524744499437348,0.24872780986886475,0.08411951964916398,0.10695955189014544,0.28199308875479867,global,PTM,GLB,A1L0T0@GLB,0.0
15,14.62639596537444,14.455848060945042,14.492412904832493,14.48521696993714,14.595964124886743,14.521227446268744,14.623856168375342,14.655534792708641,14.752495676536144,14.053631247559045,14.424225539690292,14.36845147636424,14.282130499895244,14.492130084696141,14.30557605965304,14.357235215485892,14.482134203828442,14.346817279520645,14.466330363608643,14.512266005277043,14.37821175650164,14.294386677190642,13.976011647694689,14.554981659946693,14.684948534607743,14.187390446628841,14.419582755473291,14.400581135939591,14.388862120561845,14.356353743100838,14.31318522834494,14.45786245521599,A1L188,NDUF8_HUMAN,A1L188,0,0,0,0,0,0,0,0,-0.02342473312493709,0.8982981537453415,0.9578874471160005,0.06308151221358571,0.2750626417362451,0.4885428410801055,0.29824769772645254,0.05361717617090959,0.13434603736253542,0.11526749023484939,0.4658880098483732,0.7449067981378465,0.199444648022439,0.22081501711158993,0.4026310733228204,0.08417715778758961,0.12733099559824845,0.31092235012158975,global,PTM,GLB,A1L188@GLB,0.0
16,17.129293670776995,17.141700270352995,17.154607103917968,17.159711454406818,17.2327479255749,17.1645153210145,17.187058791084517,17.197978260812015,17.177479446113995,17.2069698243367,17.193543427295566,17.192808079088515,17.221994536905395,17.212245852506715,17.158078482513197,17.133980654839764,17.061869924781195,17.053938215551998,17.106282801001715,17.084669502000217,17.153769817725895,17.125965370189697,17.146638119374263,17.038772362772768,17.178776453638395,17.132050581521096,17.161722651927466,17.135284267896566,17.187007651800098,17.140541991181614,17.157779171879795,17.152938582293967,A1X283,SPD2B_HUMAN,A1X283,0,0,0,0,0,0,0,0,0.04074170546281053,0.018210350602134776,0.1262629074250894,0.06963801402991265,0.0022178723658907713,0.038729512935900406,0.07928865710582755,0.03872271312476417,0.10680418314213047,-0.04637206934500071,0.002239191377932449,0.04187503875901969,0.0028748804127900485,0.8584290888424279,0.9269520475271567,0.04924694975779076,0.0205077520611669,0.10537471468056211,global,PTM,GLB,A1X283@GLB,0.0
17,,,9.963130195297081,9.97050333279063,,,10.114022007441632,10.071920605200129,,,10.105365852127681,9.979747105910727,,10.100903542740928,,10.075920065596579,,,10.09949712824603,9.91876239903033,,,10.112318679974779,9.945596528123682,,,10.09126455779318,10.05863877900648,,10.30669111441073,,10.35924726946408,A2RRD8,ZN320_HUMAN,A2RRD8,12,2,2,2,2,2,2,0,-0.03239518938062247,0.6671362734947084,0.8350361485103925,-0.042312999594322775,0.6859242610456658,0.8264272151079237,0.06401370227164804,0.5341488691250076,0.6617985030245301,-0.0757397149753487,0.3518162201545523,0.6573751266489807,0.05041482730167246,0.5261135070920778,0.6959008772452865,0.12615454227702116,0.027518616125400408,0.12652037263662355,global,PTM,GLB,A2RRD8@GLB,0.0
18,15.466856136005838,15.501027897932339,15.4352096328086,15.465826856503448,15.52668487803604,15.536876519532541,15.48570627102125,15.488368105326746,15.43705082462094,15.53491853228794,15.460669333660501,15.487240028061347,15.636891544198438,15.566521421952046,15.589025429019337,15.531816852990698,15.437646898981438,15.464758842364539,15.403235408292549,15.51588133375325,15.428336304880236,15.460882346606539,15.453677100173596,15.4299933600837,15.402643591910941,15.418806791889537,15.480837308184498,15.509844827179396,15.48377208526004,15.468632653285148,15.537334761589339,15.523786478695097,A2RRP1,NBAS_HUMAN,A2RRP1,0,0,0,0,0,0,0,0,0.026936549866590553,0.4443793892142964,0.686950749505961,0.011849509964612537,0.6795622940585211,0.8224047325598959,0.06618666554312469,0.005229268209519404,0.029402944513364043,-0.012739548845125626,0.6275593225684146,0.848670125060281,0.029439263821462447,0.27899530546973134,0.4696488268051975,0.04217881266658807,0.06568494429682668,0.21235332742098054,global,PTM,GLB,A2RRP1@GLB,0.0
19,11.725475340591823,11.816524813704927,11.77607339520875,11.7576704508969,11.740041142541626,11.818842696582026,11.7287264475482,11.678928000186096,11.668329445568224,11.784247700736126,11.752048772870848,11.6083154776899,11.744663787192126,11.469674546523297,11.772481023100825,11.371505535832545,11.788711203402627,11.883543885535724,11.789547514200097,11.8407108286797,11.750623997739726,11.81501354136713,11.875090431990746,11.77413481759445,11.596815854425127,11.696831958575123,11.784337678271347,11.719417765633148,11.733318320796526,11.650074223848895,11.747482829642223,11.569198428538348,A2RTX5,SYTC2_HUMAN,A2RTX5,0,0,0,0,0,0,0,0,0.003884534990088895,0.946730349492196,0.9799955305257858,-0.05669235785393667,0.10478156879875973,0.2755788433128846,-0.06208112545852629,0.16952854345255716,0.2983585306851679,0.06570065088432742,0.1882142814323577,0.48770009134729575,0.0383992224982137,0.46615821412020625,0.6445972832437279,-0.027301428386113713,0.46052509751589416,0.6709453825532166,global,PTM,GLB,A2RTX5@GLB,0.0
20,13.881545976346748,13.916384246341748,13.872808874373236,13.763807159881788,13.710873190781347,13.763786432223851,13.871481336810687,13.821043832242486,13.81544650856115,13.87060618635495,13.856569077472736,13.820713454189884,13.868539729978346,13.791779182415686,13.962459466529547,13.786464147159537,13.743151129274148,13.84786768486955,13.825081659641887,13.794459792391086,13.709372323306246,13.87550689000435,13.804850745958033,13.818046673657237,13.83451781463675,13.881179788594347,13.826156162345134,13.775219402331034,13.778588621478749,13.881204022201286,13.901092246805645,13.911254759327436,A2RUS2,DEND3_HUMAN,A2RUS2,0,0,0,0,0,0,0,0,0.011565514667864818,0.6667585348674581,0.8350361485103925,0.05599649769171222,0.21115057303998777,0.4214050040916762,-0.010147960216873031,0.8427134520199215,0.8975493334273034,0.017802757591201868,0.6351350096405254,0.8534634207378605,-0.04903760863008699,0.23695498123366623,0.41990559745734396,-0.06684036622128886,0.21277351717248835,0.4237982109161617,global,PTM,GLB,A2RUS2@GLB,0.0
21,12.373340258185129,12.45412883140043,12.361951345432034,12.208672060968082,12.255199504583333,12.305995904721831,12.359990303469383,12.28366025704778,12.262012963481633,12.35303128416743,12.381062902740533,12.287959593746079,12.63231798787053,12.314856217180681,12.36973773828633,12.16845201191673,12.318069772604629,12.289627862246432,12.282995570759082,12.281648331342483,12.299505666274628,12.28711859042013,12.407028505569231,12.236491432364032,12.322928975959032,12.330582072998327,12.43134164278913,12.328739740815132,12.581840024586631,12.25443968953598,12.407097648093929,12.301548691916333,A3KMH1,VWA8_HUMAN,A3KMH1,0,0,0,0,0,0,0,0,-0.03238142210648576,0.42694540482136956,0.674710677801425,0.056437739758262495,0.31892053329869924,0.5310775776437389,-0.006324556201423803,0.8856722576882984,0.9272778119101568,0.02850643796249841,0.6419112116730786,0.8564706600345551,-0.019805193578338987,0.5969212529850071,0.7506983730045577,-0.048311631540837396,0.4201163192244364,0.6341210682590075,global,PTM,GLB,A3KMH1@GLB,0.0
22,13.202971326424294,13.252654627242393,13.173559426461079,13.240521984602527,13.076992816873293,13.125136617609396,13.004465331368227,13.056779635918524,13.249674140418094,13.318177917668294,13.193464557695979,13.258005220490123,13.042515737490792,12.882086691329324,13.213224148384693,13.177349735020474,13.171975467666591,13.149346829477395,13.277867840924227,13.278031350936427,13.16307267973109,13.123139179673096,13.161356285562473,13.175032947626576,13.218855492543295,13.218985568119493,13.254222381497375,13.197675700363174,13.064148390717595,13.070624465853324,13.098893634718092,13.115472269685874,A3KN83,SBNO1_HUMAN,A3KN83,0,0,0,0,0,0,0,0,0.03239567343728922,0.29254220784915147,0.5469180364170672,-0.0018785310685878187,0.9628069034736312,0.9844505565387723,-0.08980667270595077,0.01687509671053704,0.061084279754321076,-0.03740361788555191,0.2765602484332884,0.5829918103979723,-0.18898685862576414,0.0018441217001425592,0.0172554627412563,-0.15158324074021223,0.002660456947923665,0.02952904123878633,global,PTM,GLB,A3KN83@GLB,0.0
23,14.227236781266251,14.139294879419952,14.167748176655584,14.148661916328935,14.476845274306255,14.616512036212155,14.417953001577134,14.359419734367231,13.998377590039253,13.961204999584355,14.260603731945585,14.24302551216543,14.541794141467355,14.302147118345731,14.159306222168054,14.101917105575582,13.753632378022553,13.864461514910454,14.148452588511033,14.156049170995734,14.522323218351753,14.315824200428056,14.076495649323482,14.266559534796185,13.960865139165053,14.62485279332485,14.116266056595181,14.100195731769384,14.430011785420854,14.15111039377013,14.301579364017451,14.039838575304083,A4D1E9,GTPBA_HUMAN,A4D1E9,0,0,0,0,0,0,0,0,-0.08474197177996246,0.6273384382603268,0.8130507534653454,0.19008652530773773,0.11602812373324382,0.2928400779118111,0.17238186089082674,0.15791585183348028,0.28429300662412416,0.05493247998402495,0.5249295364654912,0.7874620026007988,0.35187955318203734,0.010652507839193014,0.05439419279433413,0.2969470731980124,0.0022797315966937575,0.02763703757803597,global,PTM,GLB,A4D1E9@GLB,0.0
24,13.409411972314956,13.623906283003159,13.466472420905813,13.430142609571163,13.42329690786736,13.649017884985959,13.547948332753062,13.554892508423862,13.333419635318158,13.57055150797476,13.475969790362914,13.477265031403661,13.697592051953759,13.68026206613176,13.525406301844757,13.521954858049408,13.304727477332758,13.513725029104258,13.351719989478163,13.521506266594262,13.322667905683659,13.53568991611176,13.494661806194507,13.425197977017813,13.373484067112358,13.612164087959655,13.466542226132411,13.45974371593121,13.435397939878058,13.48916513871086,13.343403122818557,13.48891468255271,A4D1P6,WDR91_HUMAN,A4D1P6,0,0,0,0,0,0,0,0,-0.01368203301903037,0.8506216754308225,0.9351843751638524,0.05956363082141536,0.4503539365669822,0.6512132292391379,0.09923450725562333,0.18161526895072888,0.3138609683560279,0.01818183018389874,0.8008537862983859,0.9319767614493164,0.0794874172426816,0.2826730624712047,0.4735099456602899,0.06130558705878286,0.3962918018373684,0.6139725918600409,global,PTM,GLB,A4D1P6@GLB,0.0
25,14.035324310275607,14.338154727619505,14.395566162585412,14.231252734375262,14.299002264366708,14.658675117078909,14.342430699624162,14.20037794998486,13.87789369617911,14.37160258581911,14.337910403418812,14.116629234380158,14.507653906057106,14.343426534405362,14.401108913587107,14.165560605317411,14.130766278384607,14.577608277363309,14.317876323591863,14.163291551261262,13.931725549579808,14.464072430717907,14.222850343622108,14.047946362814711,13.934356949909708,14.327259821355804,14.470039544190909,14.100270698800509,13.988368117410909,14.144730496420658,13.880208748925606,14.30479477344671,A5A3E0,POTEF_HUMAN,A5A3E0,0,0,0,0,0,0,0,0,-0.031972773614935335,0.8526442904294901,0.9356877887046159,-0.04731112393631065,0.7266455968500511,0.8501899689503114,0.20847283608002343,0.2203432669368851,0.3582251414785701,0.07406550376464693,0.6135975555856221,0.8406792422346239,0.19911252781436062,0.23618749945673642,0.41918416137942605,0.12504702404971368,0.36243032264018743,0.5843950994247299,global,PTM,GLB,A5A3E0@GLB,0.0
26,12.27668242956284,12.34419742834464,12.560658106374735,12.366173661943886,12.359105382330842,12.480956296481843,12.845415016039887,12.814259338197882,12.35744524150154,12.210179867650044,12.154773768872037,12.194092973873783,12.17872800170544,12.976784987969783,11.76658353783094,12.155373909743933,12.577022350887741,12.710771698193543,12.236862061040586,12.432096695234584,12.65466522885384,12.487414876150641,12.561901423723132,12.441384995457135,12.401867425618942,12.720767436624541,12.505731711606234,12.467725909837135,11.817340078153443,12.114783712650382,12.15964002087824,12.090857723021532,A5D8V6,VP37C_HUMAN,A5D8V6,0,0,0,0,0,0,0,0,-0.29490015794736024,0.011424672120000397,0.10048871967576749,-0.1022602947825888,0.4210868378875074,0.6301336907505456,0.08859237721642543,0.5201097238924776,0.6495230278837574,0.15780494358217467,0.08118731544340776,0.3157235498393347,0.39581104528826216,0.021933297926301828,0.08895680665228133,0.2380061017060875,0.12960626092829422,0.31422425532769976,global,PTM,GLB,A5D8V6@GLB,0.0
